"This data is licensed under a Creative Commons Attribution-NonCommercial License. http://creativecommons.org/licenses/by-nc/3.0/us/"
"Quote ID","End ID","Who ID","Who (Normalized)","Is Continued?","Is Inner?","Is Auto-generated?"
"43009041.1","43010005.1",NULL,"Jesus",NULL,"0","1"
"43009041.2","43009041.3",NULL,NULL,NULL,"1","0"
"43010007.1","43010018.1",NULL,"Jesus",NULL,"0","1"
"43010020.1","43010020.2","43010020.01","#unnamed","0","0","0"
"43010021.1","43010021.2","43010021.01","#unnamed","0","0","0"
"43010024.1","43010024.2","43010024.03","#unnamed","0","0","0"
"43010025.1","43010030.1",NULL,"Jesus",NULL,"0","1"
"43010032.1","43010032.2",NULL,"Jesus",NULL,"0","1"
"43010033.1","43010033.2","43010033.02","#unnamed","0","0","0"
"43010034.1","43010038.1",NULL,"Jesus",NULL,"0","1"
"43010034.2","43010034.3",NULL,NULL,NULL,"1","0"
"43010036.1","43010036.2",NULL,NULL,NULL,"1","0"
"43010036.3","43010036.4",NULL,NULL,NULL,"1","0"
"43010041.1","43010041.2","43010041.07","#unnamed","0","0","0"
"43011003.1","43011003.2","43011003.03","Martha,Mary (Martha's sister)","0","0","0"
"43011004.1","43011004.2",NULL,"Jesus",NULL,"0","1"
"43011007.1","43011007.2",NULL,"Jesus",NULL,"0","1"
"43011008.1","43011008.2","43011008.02","#unnamed","0","0","0"
"43011009.1","43011010.1",NULL,"Jesus",NULL,"0","1"
"43011011.1","43011011.2",NULL,"Jesus",NULL,"0","1"
"43011012.1","43011012.2","43011012.02","#unnamed","0","0","0"
"43011014.1","43011015.1",NULL,"Jesus",NULL,"0","1"
"43011016.1","43011016.2","43011016.02","Thomas","0","0","0"
"43011021.1","43011022.1","43011021.01","Martha","0","0","0"
"43011023.1","43011023.2",NULL,"Jesus",NULL,"0","1"
"43011024.1","43011024.2","43011024.01","Martha","0","0","0"
"43011025.1","43011026.1",NULL,"Jesus",NULL,"0","1"
"43011027.1","43011027.2","43011027.01","Martha","0","0","0"
"43011028.1","43011028.2","43011028.08","Martha","0","0","0"
"43011032.1","43011032.2","43011032.03","Mary (Martha's sister)","0","0","0"
"43011034.1","43011034.2",NULL,"Jesus",NULL,"0","1"
"43011034.3","43011034.4","43011034.09","#unnamed","0","0","0"
"43011036.1","43011036.2","43011036.03","#unnamed","0","0","0"
"43011037.1","43011037.2","43011037.02","#unnamed","0","0","0"
"43011039.1","43011039.2",NULL,"Jesus",NULL,"0","1"
"43011039.3","43011039.4","43011039.07","Martha","0","0","0"
"43011040.1","43011040.2",NULL,"Jesus",NULL,"0","1"
"43011041.1","43011042.1",NULL,"Jesus",NULL,"0","1"
"43011043.1","43011043.2",NULL,"Jesus",NULL,"0","1"
"43011044.1","43011044.2",NULL,"Jesus",NULL,"0","1"
"43011047.1","43011048.1","43011047.04 43011047.07","#unnamed","0","0","0"
"43011049.1","43011050.1","43011049.05","Caiaphas","0","0","0"
"43011056.1","43011056.2","43011056.01","#unnamed","0","0","0"
"43012005.1","43012005.2","43012004.02","Judas","0","0","0"
"43012007.1","43012008.1",NULL,"Jesus",NULL,"0","1"
"43012013.1","43012013.2","43012013.02","#people","0","0","0"
"43012015.1","43012015.2",,"#citation","0","0","0"
"43012019.1","43012019.2","43012019.03","#unnamed","0","0","0"
"43012021.1","43012021.2","43012021.02","#unnamed","0","0","0"
"43012023.1","43012028.1",NULL,"Jesus",NULL,"0","1"
"43012027.2","43012027.3",NULL,NULL,NULL,"1","0"
"43012028.2","43012028.3","43012028.07","God","0","0","0"
"43012029.1","43012029.2","43012029.14","#unnamed","0","0","0"
"43012030.1","43012032.1",NULL,"Jesus",NULL,"0","1"
"43012034.1","43012034.2","43012034.03","#unnamed","0","0","0"
"43012035.1","43012036.1",NULL,"Jesus",NULL,"0","1"
"43012038.1","43012038.2",,"#citation","0","0","0"
"43012040.1","43012040.2","43012039.08","#citation","0","0","0"
"43012044.1","43012050.1",NULL,"Jesus",NULL,"0","1"
"43013006.1","43013006.2","43013006.05","Peter","0","0","0"
"43013007.1","43013007.2",NULL,"Jesus",NULL,"0","1"
"43013008.1","43013008.2","43013008.01","Peter","0","0","0"
"43013008.3","43013008.4",NULL,"Jesus",NULL,"0","1"
"43013009.1","43013009.2","43013009.02","Peter","0","0","0"
"43013010.1","43013010.2",NULL,"Jesus",NULL,"0","1"
"43013011.1","43013011.2",NULL,"Jesus",NULL,"0","1"
"43013012.1","43013020.1",NULL,"Jesus",NULL,"0","1"
"43013018.1","43013018.2",NULL,NULL,NULL,"1","0"
"43013021.1","43013021.2",NULL,"Jesus",NULL,"0","1"
"43013025.1","43013025.2","43013025.03","John","0","0","0"
"43013026.1","43013026.2",NULL,"Jesus",NULL,"0","1"
"43013027.1","43013027.2",NULL,"Jesus",NULL,"0","1"
"43013029.1","43013029.2","43013029.09","@Jesus","0","0","0"
"43013031.1","43013035.1",NULL,"Jesus",NULL,"0","1"
"43013033.1","43013033.2",NULL,NULL,NULL,"1","0"
"43013036.1","43013036.2","43013036.06","Peter","0","0","0"
"43013036.3","43013036.4",NULL,"Jesus",NULL,"0","1"
"43013037.1","43013037.2","43013037.01","Peter","0","0","0"
"43013038.1","43014004.1",NULL,"Jesus",NULL,"0","1"
"43014005.1","43014005.2","43014005.01","Thomas","0","0","0"
"43014006.1","43014007.1",NULL,"Jesus",NULL,"0","1"
"43014008.1","43014008.2","43014008.01","Philip","0","0","0"
"43014009.1","43014021.1",NULL,"Jesus",NULL,"0","1"
"43014009.2","43014009.3",NULL,NULL,NULL,"1","0"
"43014022.1","43014022.2","43014022.01","Judas","0","0","0"
"43014023.1","43016016.2",NULL,"Jesus",NULL,"0","1"
"43014028.1","43014028.2",NULL,NULL,NULL,"1","0"
"43015020.1","43015020.2",NULL,NULL,NULL,"1","0"
"43015025.1","43015025.2",NULL,NULL,NULL,"1","0"
"43016005.1","43016005.2",NULL,NULL,NULL,"1","0"
"43016017.1","43016017.6","43016017.02","#unnamed","0","0","0"
"43016017.2","43016017.3",NULL,NULL,NULL,"1","0"
"43016017.4","43016017.5",NULL,NULL,NULL,"1","0"
"43016018.1","43016018.4","43016018.02","#unnamed","0","0","0"
"43016018.2","43016018.3",NULL,NULL,NULL,"1","0"
"43016019.1","43016028.1",NULL,"Jesus",NULL,"0","1"
"43016019.2","43016019.3",NULL,NULL,NULL,"1","0"
"43016029.1","43016030.1","43016029.02","#unnamed","0","0","0"
"43016031.1","43016033.1",NULL,"Jesus",NULL,"0","1"
"43017001.1","43017026.1",NULL,"Jesus",NULL,"0","1"
"43018004.1","43018004.2",NULL,"Jesus",NULL,"0","1"
"43018005.1","43018005.2","43018005.01","#unnamed","0","0","0"
"43018005.3","43018005.4",NULL,"Jesus",NULL,"0","1"
"43018006.1","43018006.2",NULL,"Jesus",NULL,"0","1"
"43018007.1","43018007.2",NULL,"Jesus",NULL,"0","1"
"43018007.3","43018007.4","43018007.11","#unnamed","0","0","0"
"43018008.1","43018008.2",NULL,"Jesus",NULL,"0","1"
"43018009.1","43018009.2",NULL,"Jesus",NULL,"0","1"
"43018011.1","43018011.2",NULL,"Jesus",NULL,"0","1"
"43018017.1","43018017.2","43018017.03","#unnamed","0","0","0"
"43018017.3","43018017.4","43018017.21","Peter","0","0","0"
"43018020.1","43018021.1",NULL,"Jesus",NULL,"0","1"
"43018022.1","43018022.2","43018022.07","#unnamed","0","0","0"
"43018023.1","43018023.2",NULL,"Jesus",NULL,"0","1"
"43018025.1","43018025.2","43018025.14","#unnamed","0","0","0"
"43018025.3","43018025.4","43018025.28","Peter","0","0","0"
"43018026.1","43018026.2","43018026.01","#unnamed","0","0","0"
"43018029.1","43018029.2","43018029.02","Pilate","0","0","0"
"43018030.1","43018030.2",,"#unnamed","0","0","0"
"43018031.1","43018031.2","43018031.01","Pilate","0","0","0"
"43018031.3","43018031.4","43018031.16","#unnamed","0","0","0"
"43018033.1","43018033.2","43018033.09","Pilate","0","0","0"
"43018034.1","43018034.2",NULL,"Jesus",NULL,"0","1"
"43018035.1","43018035.2","43018035.01","Pilate","0","0","0"
"43018036.1","43018036.2",NULL,"Jesus",NULL,"0","1"
"43018037.1","43018037.2","43018037.02","Pilate","0","0","0"
"43018037.3","43018037.4",NULL,"Jesus",NULL,"0","1"
"43018038.1","43018038.2","43018038.01","Pilate","0","0","0"
"43018038.3","43018039.1","43018038.13","Pilate","0","0","0"
"43018040.1","43018040.2","43018040.01","#unnamed","0","0","0"
"43019003.1","43019003.2","43019003.01","#unnamed","0","0","0"
"43019004.1","43019004.2","43019004.01","Pilate","0","0","0"
"43019005.1","43019005.2","43019005.14","Pilate","0","0","0"
"43019006.1","43019006.2","43019006.10","#people","0","0","0"
"43019006.3","43019006.4","43019006.17","Pilate","0","0","0"
"43019007.1","43019007.2","43019007.02","#unnamed","0","0","0"
"43019009.1","43019009.2","43019009.01","Pilate","0","0","0"
"43019010.1","43019010.2","43019010.02","Pilate","0","0","0"
"43019011.1","43019011.2",NULL,"Jesus",NULL,"0","1"
"43019012.1","43019012.2","43019012.11","#unnamed","0","0","0"
"43019014.1","43019014.2","43019014.17","Pilate","0","0","0"
"43019015.1","43019015.2",,"#unnamed","0","0","0"
"43019015.3","43019015.4","43019015.12","Pilate","0","0","0"
"43019015.5","43019015.6","43019015.23","#unnamed","0","0","0"
"43019019.1","43019019.2","43019019.12","#inscription","0","0","0"
"43019021.1","43019021.6","43019021.04","#unnamed","0","0","0"
"43019021.2","43019021.3",NULL,NULL,NULL,"1","0"
"43019021.4","43019021.5",NULL,NULL,NULL,"1","0"
"43019022.1","43019022.2","43019022.01","Pilate","0","0","0"
"43019024.1","43019024.2","43019024.02","#unnamed","0","0","0"
"43019024.3","43019024.4","43019024.28","#citation","0","0","0"
"43019026.1","43019026.2",NULL,"Jesus",NULL,"0","1"
"43019027.1","43019027.2",NULL,"Jesus",NULL,"0","1"
"43019028.1","43019028.2",NULL,"Jesus",NULL,"0","1"
"43019030.1","43019030.2",NULL,"Jesus",NULL,"0","1"
"43019036.1","43019036.2","43019036.08","#citation","0","0","0"
"43019037.1","43019037.2","43019037.04","#citation","0","0","0"
"43020002.1","43020002.2","43020002.02 43020001.11 43020001.12","Mary Magdalene","0","0","0"
"43020013.1","43020013.2","43020013.01","angels","0","0","0"
"43020013.3","43020013.4","43020013.10","Mary Magdalene","0","0","0"
"43020015.1","43020015.2",NULL,"Jesus",NULL,"0","1"
"43020015.3","43020015.4","43020015.20","Mary Magdalene","0","0","0"
"43020016.1","43020016.2",NULL,"Jesus",NULL,"0","1"
"43020016.3","43020016.4","43020016.06","Mary Magdalene","0","0","0"
"43020017.1","43020017.4",NULL,"Jesus",NULL,"0","1"
"43020017.2","43020017.3",NULL,NULL,NULL,"1","0"
"43020018.1","43020018.2","43020018.01 43020018.02","Mary Magdalene","0","0","0"
"43020019.1","43020019.2",NULL,"Jesus",NULL,"0","1"
"43020021.1","43020021.2",NULL,"Jesus",NULL,"0","1"
"43020022.1","43020023.1",NULL,"Jesus",NULL,"0","1"
"43020025.1","43020025.2","43020025.04","#unnamed","0","0","0"
"43020025.3","43020025.4","43020025.13","Thomas","0","0","0"
"43020026.1","43020026.2",NULL,"Jesus",NULL,"0","1"
"43020027.1","43020027.2",NULL,"Jesus",NULL,"0","1"
"43020028.1","43020028.2","43020028.01","Thomas","0","0","0"
"43020029.1","43020029.2",NULL,"Jesus",NULL,"0","1"
"43021003.1","43021003.2","43021003.02","Peter","0","0","0"
"43021003.3","43021003.4","43021003.10","#unnamed","0","0","0"
"43021005.1","43021005.2",NULL,"Jesus",NULL,"0","1"
"43021005.3","43021005.4","43021005.11","#unnamed","0","0","0"
"43021006.1","43021006.2",NULL,"Jesus",NULL,"0","1"
"43021007.1","43021007.2","43021007.02","John","0","0","0"
"43021010.1","43021010.2",NULL,"Jesus",NULL,"0","1"
"43021012.1","43021012.2",NULL,"Jesus",NULL,"0","1"
"43021012.3","43021012.4","43021012.10","#unnamed","0","0","0"
"43021015.1","43021015.2",NULL,"Jesus",NULL,"0","1"
"43021015.3","43021015.4","43021015.25","Peter","0","0","0"
"43021015.5","43021015.6",NULL,"Jesus",NULL,"0","1"
"43021016.1","43021016.2",NULL,"Jesus",NULL,"0","1"
"43021016.3","43021016.4","43021016.16","Peter","0","0","0"
"43021016.5","43021016.6",NULL,"Jesus",NULL,"0","1"
"43021017.1","43021017.2",NULL,"Jesus",NULL,"0","1"
"43021017.3","43021017.4",NULL,"Jesus",NULL,"0","1"
"43021017.5","43021017.6","43021017.32","Peter","0","0","0"
"43021017.7","43021018.1",NULL,"Jesus",NULL,"0","1"
"43021019.1","43021019.2",NULL,"Jesus",NULL,"0","1"
"43021020.1","43021020.2","43021020.18","John","0","0","0"
"43021021.1","43021021.2","43021021.02","Peter","0","0","0"
"43021022.1","43021022.2",NULL,"Jesus",NULL,"0","1"
"43021023.1","43021023.2",NULL,"Jesus",NULL,"0","1"
"44001004.1","44001005.1",NULL,"Jesus",NULL,"0","1"
"44001006.1","44001006.2","44001006.09","#unnamed","0","0","0"
"44001007.1","44001008.1",NULL,"Jesus",NULL,"0","1"
"44001011.1","44001011.2",,"#unnamed","0","0","0"
"44001016.1","44001017.1","44001015.04","Peter","0","0","0"
"44001020.1","44001022.1",,"Peter","1","0","0"
"44001020.3","44001020.4",NULL,NULL,NULL,"1","0"
"44001020.6","44001020.7",NULL,NULL,NULL,"1","0"
"44001024.1","44001025.1","44001024.02","#unnamed","0","0","0"
"44002007.1","44002011.1","44002007.02","#people","0","0","0"
"44002012.1","44002012.2","44002012.02","#unnamed","0","0","0"
"44002013.1","44002013.2","44002013.02","#unnamed","0","0","0"
"44002014.1","44002036.1","44002014.06","Peter","0","0","0"
"44002017.2","44002021.1",NULL,NULL,NULL,"1","0"
"44002025.2","44002028.1",NULL,NULL,NULL,"1","0"
"44002034.2","44002035.1",NULL,NULL,NULL,"1","0"
"44002037.1","44002037.2","44002037.03","#unnamed","0","0","0"
"44002038.1","44002039.1","44002038.02","Peter","0","0","0"
"44002040.1","44002040.2","44002040.06","Peter","0","0","0"
"44003004.1","44003004.2","44003004.02","Peter","0","0","0"
"44003006.1","44003006.2","44003006.02","Peter","0","0","0"
"44003012.1","44003026.1","44003012.03","Peter","0","0","0"
"44003022.1","44003023.1",NULL,NULL,NULL,"1","0"
"44003025.1","44003025.2",NULL,NULL,NULL,"1","0"
"44004007.1","44004007.2","44004007.03","#unnamed","0","0","0"
"44004008.1","44004012.1","44004008.02","Peter","0","0","0"
"44004016.1","44004017.1","44004015.11","#unnamed","0","0","0"
"44004019.1","44004020.1","44004019.02 44004019.04","Peter,John","0","0","0"
"44004024.1","44004030.1","44004024.06","#unnamed","0","0","0"
"44004025.2","44004026.1",NULL,NULL,NULL,"1","0"
"44005003.1","44005004.1","44005003.02","Peter","0","0","0"
"44005008.1","44005008.2","44005008.02","Peter","0","0","0"
"44005008.3","44005008.4","44005008.17","Sapphira","0","0","0"
"44005009.1","44005009.2","44005009.02","Peter","0","0","0"
"44005020.1","44005020.2","44005019.06","angel","0","0","0"
"44005023.1","44005023.2","44005022.15","#unnamed","0","0","0"
"44005025.1","44005025.2","44005025.02","#unnamed","0","0","0"
"44005028.1","44005028.2","44005027.16","#unnamed","0","0","0"
"44005029.1","44005032.1","44005029.02","Peter,#unnamed","0","0","0"
"44005035.1","44005039.1","44005035.02","Gamaliel","0","0","0"
"44006002.1","44006004.1","44006002.03","#unnamed","0","0","0"
"44006011.1","44006011.2","44006011.02","#unnamed","0","0","0"
"44006013.1","44006014.1","44006013.02","#unnamed","0","0","0"
"44007001.1","44007001.2","44007001.06","#unnamed","0","0","0"
"44007002.1","44007053.1","44007002.02","Stephen","0","0","0"
"44007003.1","44007003.2",NULL,NULL,NULL,"1","0"
"44007007.1","44007007.2",NULL,NULL,NULL,"1","0"
"44007007.3","44007007.4",NULL,NULL,NULL,"1","0"
"44007026.1","44007026.2",NULL,NULL,NULL,"1","0"
"44007027.1","44007028.1",NULL,NULL,NULL,"1","0"
"44007032.1","44007032.2",NULL,NULL,NULL,"1","0"
"44007033.1","44007034.1",NULL,NULL,NULL,"1","0"
"44007035.2","44007035.3",NULL,NULL,NULL,"1","0"
"44007037.1","44007037.2",NULL,NULL,NULL,"1","0"
"44007040.1","44007040.2",NULL,NULL,NULL,"1","0"
"44007042.2","44007043.1",NULL,NULL,NULL,"1","0"
"44007049.2","44007050.1",NULL,NULL,NULL,"1","0"
"44007056.1","44007056.2","44007056.02","Stephen","0","0","0"
"44007059.1","44007059.2","44007059.07","Stephen","0","0","0"
"44007060.1","44007060.2","44007060.06","Stephen","0","0","0"
"44008010.1","44008010.2","44008010.01","#unnamed","0","0","0"
"44008019.1","44008019.2","44008018.18","Simon the Magician","0","0","0"
"44008020.1","44008023.1","44008020.02","Peter","0","0","0"
"44008024.1","44008024.2","44008024.02","Simon the Magician","0","0","0"
"44008026.1","44008026.2","44008026.08","angel","0","0","0"
"44008029.1","44008029.2","44008029.03","Spirit","0","0","0"
"44008030.1","44008030.2","44008030.02","Philip","0","0","0"
"44008031.1","44008031.2","44008031.02","Ethiopian eunuch","0","0","0"
"44008032.1","44008033.1","44008032.06","#citation","0","0","0"
"44008034.1","44008034.2","44008034.03","Ethiopian eunuch","0","0","0"
"44008036.1","44008036.2","44008036.16","Ethiopian eunuch","0","0","0"
"44009004.1","44009004.2",NULL,"Jesus",NULL,"0","1"
"44009005.1","44009005.2","44009005.02","Paul","0","0","0"
"44009005.3","44009006.1",NULL,"Jesus",NULL,"0","1"
"44009010.1","44009010.2",NULL,"Jesus",NULL,"0","1"
"44009010.3","44009010.4","44009010.20","Ananias","0","0","0"
"44009011.1","44009012.1",NULL,"Jesus",NULL,"0","1"
"44009013.1","44009014.1","44009013.02","Ananias","0","0","0"
"44009015.1","44009016.1",NULL,"Jesus",NULL,"0","1"
"44009017.1","44009017.2","44009017.14","Ananias","0","0","0"
"44009020.1","44009020.2","44009020.03","Paul","0","0","0"
"44009021.1","44009021.2","44009021.02","#unnamed","0","0","0"
"44009034.1","44009034.2","44009034.02","Peter","0","0","0"
"44009038.1","44009038.2","44009038.07","#unnamed","0","0","0"
"44009040.1","44009040.2","44009040.17","Peter","0","0","0"
"44010003.1","44010003.2","44010003.15","angel","0","0","0"
"44010004.1","44010004.2","44010004.02","Cornelius","0","0","0"
"44010004.3","44010006.1","44010004.15","angel","0","0","0"
"44010013.1","44010013.2",NULL,"Jesus",NULL,"0","1"
"44010014.1","44010014.2","44010014.02","Peter","0","0","0"
"44010015.1","44010015.2",NULL,"Jesus",NULL,"0","1"
"44010019.1","44010020.1","44010019.09","Spirit","0","0","0"
"44010021.1","44010021.2","44010021.02","Peter","0","0","0"
"44010022.1","44010022.2","44010022.02","#unnamed","0","0","0"
"44010026.1","44010026.2","44010026.02","Peter","0","0","0"
"44010028.1","44010029.1","44010028.02","Peter","0","0","0"
"44010030.1","44010033.1","44010030.02","Cornelius","0","0","0"
"44010031.1","44010032.1",NULL,NULL,NULL,"1","0"
"44010034.1","44010043.1","44010034.07","Peter","0","0","0"
"44010047.1","44010047.2","44010046.13","Peter","0","0","0"
"44011003.1","44011003.2","44011002.10","#unnamed","0","0","0"
"44011005.1","44011017.1","44011004.02","Peter","0","0","0"
"44011007.1","44011007.2",NULL,NULL,NULL,"1","0"
"44011008.1","44011008.2",NULL,NULL,NULL,"1","0"
"44011009.1","44011009.2",NULL,NULL,NULL,"1","0"
"44011013.1","44011014.1",NULL,NULL,NULL,"1","0"
"44011016.1","44011016.2",NULL,NULL,NULL,"1","0"
"44011018.1","44011018.2","44011018.10","#unnamed","0","0","0"
"44012007.1","44012007.2","44012007.19","angel","0","0","0"
"44012008.1","44012008.2","44012008.03","angel","0","0","0"
"44012008.3","44012008.4","44012008.19","angel","0","0","0"
"44012011.1","44012011.2","44012011.02","Peter","0","0","0"
"44012015.1","44012015.2","44012015.01","#unnamed","0","0","0"
"44012015.3","44012015.4","44012015.20","#unnamed","0","0","0"
"44012017.1","44012017.2","44012017.26","Peter","0","0","0"
"44012022.1","44012022.2","44012022.03","#unnamed","0","0","0"
"44013002.1","44013002.2","44013002.11","Spirit","0","0","0"
"44013010.1","44013011.1","44013009.07","Paul","0","0","0"
"44013015.1","44013015.2","44013015.11","#unnamed","0","0","0"
"44013016.1","44013041.4","44013016.02","Paul","0","0","0"
"44013022.1","44013022.2",NULL,NULL,NULL,"1","0"
"44013025.1","44013025.2",NULL,NULL,NULL,"1","0"
"44013033.2","44013033.3",NULL,NULL,NULL,"1","0"
"44013034.2","44013034.3",NULL,NULL,NULL,"1","0"
"44013035.2","44013035.3",NULL,NULL,NULL,"1","0"
"44013041.2","44013041.3",NULL,NULL,NULL,"1","0"
"44013046.1","44013047.4","44013046.02 44013046.04","Paul,Barnabas","0","0","0"
"44013047.2","44013047.3",NULL,NULL,NULL,"1","0"
"44014010.1","44014010.2","44014009.07","Paul","0","0","0"
"44014011.1","44014011.2","44014011.10","#unnamed","0","0","0"
"44014015.1","44014017.1","44014014.05 44014014.07","Barnabas,Paul","0","0","0"
"44015001.1","44015001.2","44015001.06","#unnamed","0","0","0"
"44015005.1","44015005.2","44015005.03","#unnamed","0","0","0"
"44015007.1","44015011.1","44015007.08","Peter","0","0","0"
"44015013.1","44015021.1","44015013.05","James","0","0","0"
"44015016.2","44015018.1",NULL,NULL,NULL,"1","0"
"44015023.1","44015029.1","44015022.13 44015022.16 44015022.20","#unnamed","0","0","0"
"44015036.1","44015036.2","44015036.09","Paul","0","0","0"
"44016009.1","44016009.2","44016009.11","#person","0","0","0"
"44016015.1","44016015.2","44016015.11","Lydia","0","0","0"
"44016017.1","44016017.2","44016017.01","#unnamed","0","0","0"
"44016018.1","44016018.2","44016018.09","Paul","0","0","0"
"44016020.1","44016021.1","44016020.10","#unnamed","0","0","0"
"44016028.1","44016028.2","44016028.02","Paul","0","0","0"
"44016030.1","44016030.2","44016030.02","#unnamed","0","0","0"
"44016031.1","44016031.2","44016031.02","Paul,Silas","0","0","0"
"44016035.1","44016035.2","44016035.07","#unnamed","0","0","0"
"44016036.1","44016036.2","44016036.03","#unnamed","0","0","0"
"44016037.1","44016037.2","44016037.02","Paul","0","0","0"
"44017003.1","44017003.2","44017002.02","Paul","0","0","0"
"44017006.1","44017007.1","44017006.08","#unnamed","0","0","0"
"44017018.1","44017018.2","44017018.13","#unnamed","0","0","0"
"44017018.3","44017018.4","44017018.22","#unnamed","0","0","0"
"44017019.1","44017020.1","44017019.02","#unnamed","0","0","0"
"44017022.1","44017031.1","44017022.06","Paul","0","0","0"
"44017023.1","44017023.2",NULL,NULL,NULL,"1","0"
"44017028.2","44017028.3",NULL,NULL,NULL,"1","0"
"44017028.5","44017028.6",NULL,NULL,NULL,"1","0"
"44017032.1","44017032.2","44017032.14","#unnamed","0","0","0"
"44018006.1","44018006.2","44018006.08","Paul","0","0","0"
"44018009.1","44018010.1",NULL,"Jesus",NULL,"0","1"
"44018013.1","44018013.2","44018012.09","#unnamed","0","0","0"
"44018014.1","44018015.1","44018014.10","Gallio","0","0","0"
"44018021.1","44018021.2","44018021.07","Paul","0","0","0"
"44019002.1","44019002.2","44019002.02","Paul","0","0","0"
"44019002.3","44019002.4","44019002.16","#unnamed","0","0","0"
"44019003.1","44019003.2","44019003.02","Paul","0","0","0"
"44019003.3","44019003.4","44019003.10","#unnamed","0","0","0"
"44019004.1","44019004.2","44019004.02","Paul","0","0","0"
"44019013.1","44019013.2","44019013.02","#unnamed","0","0","0"
"44019015.1","44019015.2","44019015.04","#unnamed","0","0","0"
"44019021.1","44019021.2","44019021.09","Paul","0","0","0"
"44019025.1","44019027.1","44019025.02","Demetrius","0","0","0"
"44019028.1","44019028.2","44019028.02","#unnamed","0","0","0"
"44019034.1","44019034.2","44019034.14","#unnamed","0","0","0"
"44019035.1","44019040.1","44019035.05","#unnamed","0","0","0"
"44020010.1","44020010.2","44020010.02","Paul","0","0","0"
"44020018.1","44020035.3","44020018.07","Paul","0","0","0"
"44020035.1","44020035.2",NULL,NULL,NULL,"1","0"
"44021011.1","44021011.4","44021011.05","Agabus","0","0","0"
"44021011.2","44021011.3",NULL,NULL,NULL,"1","0"
"44021013.1","44021013.2","44021013.02","Paul","0","0","0"
"44021014.1","44021014.2","44021014.08","#unnamed","0","0","0"
"44021020.1","44021025.1","44021020.10","#unnamed","0","0","0"
"44021028.1","44021028.2","44021027.14","#unnamed","0","0","0"
"44021036.1","44021036.2","44021036.03","#unnamed","0","0","0"
"44021037.1","44021037.2","44021037.16","Paul","0","0","0"
"44021037.3","44021038.1","44021037.28","Claudius Lysias","0","0","0"
"44021039.1","44021039.2","44021039.01","Paul","0","0","0"
"44022001.1","44022001.2","44021040.27","Paul","0","0","0"
"44022003.1","44022021.3","44022002.20","Paul","0","0","0"
"44022007.1","44022007.2",NULL,NULL,NULL,"1","0"
"44022008.1","44022008.2",NULL,NULL,NULL,"1","0"
"44022008.3","44022008.4",NULL,NULL,NULL,"1","0"
"44022010.1","44022010.2",NULL,NULL,NULL,"1","0"
"44022010.3","44022010.4",NULL,NULL,NULL,"1","0"
"44022013.1","44022013.2",NULL,NULL,NULL,"1","0"
"44022014.1","44022016.1",NULL,NULL,NULL,"1","0"
"44022018.1","44022018.2",NULL,NULL,NULL,"1","0"
"44022019.1","44022020.1",NULL,NULL,NULL,"1","0"
"44022021.1","44022021.2",NULL,NULL,NULL,"1","0"
"44022022.1","44022022.2","44022022.15","#unnamed","0","0","0"
"44022025.1","44022025.2","44022025.11","Paul","0","0","0"
"44022026.1","44022026.2","44022026.03","#unnamed","0","0","0"
"44022027.1","44022027.2","44022027.03","Claudius Lysias","0","0","0"
"44022027.3","44022027.4","44022027.17","Paul","0","0","0"
"44022028.1","44022028.2","44022028.02","Claudius Lysias","0","0","0"
"44022028.3","44022028.4","44022028.12","Paul","0","0","0"
"44023001.1","44023001.2","44023001.07","Paul","0","0","0"
"44023003.1","44023003.2","44023003.02","Paul","0","0","0"
"44023004.1","44023004.2","44023004.01","#unnamed","0","0","0"
"44023005.1","44023005.4","44023005.02","Paul","0","0","0"
"44023005.2","44023005.3",NULL,NULL,NULL,"1","0"
"44023006.1","44023006.2","44023006.14","Paul","0","0","0"
"44023009.1","44023009.2","44023009.07","#unnamed","0","0","0"
"44023011.1","44023011.2",NULL,"Jesus",NULL,"0","1"
"44023014.1","44023015.1","44023014.01","#unnamed","0","0","0"
"44023017.1","44023017.2","44023017.01","Paul","0","0","0"
"44023018.1","44023018.2","44023018.02","#unnamed","0","0","0"
"44023019.1","44023019.2","44023019.02","Claudius Lysias","0","0","0"
"44023020.1","44023021.1","44023020.02","#unnamed","0","0","0"
"44023022.1","44023022.2","44023022.03","Claudius Lysias","0","0","0"
"44023023.1","44023024.1","44023023.08","Claudius Lysias","0","0","0"
"44023026.1","44023030.1","44023025.02","Claudius Lysias","0","0","0"
"44023035.1","44023035.2","44023035.01","Felix","0","0","0"
"44024002.1","44024008.1","44024002.07","Tertullus","0","0","0"
"44024010.1","44024021.3","44024010.11","Paul","0","0","0"
"44024021.1","44024021.2",NULL,NULL,NULL,"1","0"
"44024022.1","44024022.2","44024022.06","Felix","0","0","0"
"44024025.1","44024025.2","44024025.13","Felix","0","0","0"
"44025005.1","44025005.2","44025005.03","Festus","0","0","0"
"44025005.3","44025005.4","44025005.03","Festus","1","0","0"
"44025008.1","44025008.2","44025008.01","Paul","0","0","0"
"44025009.1","44025009.2","44025009.02","Festus","0","0","0"
"44025010.1","44025011.1","44025010.02","Paul","0","0","0"
"44025012.1","44025012.2","44025012.02","Festus","0","0","0"
"44025014.1","44025021.1","44025014.08","Festus","0","0","0"
"44025022.1","44025022.2","44025022.02","Agrippa","0","0","0"
